id	headline	text	asset_class
287	FERROVALE VIU SUAS ACOES SUBIREM 10% APOS BALANCO TRIMESTRAL	Ferrovale viu suas acoes subirem 10% apos balanco trimestral. O papel da companhia foi destaque no mercado de acoes. Analistas reforcam a recomendacao sobre as papeis da empresa. A noticia repercutiu entre gestores de fundos e mesas de operacao.	equities
288	Comite de politica monetaria eleva a taxa basica de juros para 5% ao ano	Comite de politica monetaria eleva a taxa basica de juros para 5% ao ano. O movimento afeta diretamente aplicacoes em prazo medio. O movimento tambem repercutiu no mercado de small caps.	fixed_income
289	Rede Hospitalar Vida reportou queda de 5% no lucro do ultimo trimestre	Rede Hospitalar Vida reportou queda de 5% no lucro do ultimo trimestre. O papel da companhia foi destaque no indice de acoes. O fato relevante foi divulgado apos o fechamento do mercado.	equities
290	Petroleo tipo Omega recua 3,0% apos aumento de estoques no exterior	Petroleo tipo Omega recua 3,0% apos aumento de estoques no exterior.  O preco da commodity influencia diretamente o setor de siderurgia.  Traders acompanham a evolucao de cobre no mercado internacional.  A noticia repercutiu entre gestores de fundos e mesas de operacao.Investidores relacionaram o fato ao comportamento de credito privado.	commodities
291	Fundo de renda fixa capta R$ 36 bilhoes em meio a juros altos	Fundo de renda fixa capta R$ 36 bilhoes em meio a juros altos. O movimento afeta diretamente aplicacoes em letra de credito. Gestores avaliam o impacto sobre a curva de juros. Segundo analistas ouvidos pela reportagem, o movimento reflete o cenario macroeconomico atual.	fixed_income
292	Acucar recua na bolsa de acucar com melhora na oferta global	Acucar recua na bolsa de acucar com melhora na oferta global. O preco da commodity influencia diretamente o setor de agronegocio. Traders acompanham a evolucao de ouro no mercado internacional. A noticia repercutiu entre gestores de fundos e mesas de operacao.	commodities
293	Criptomoeda Coronel sobe 10% e volta a superar US$ 72 mil	Criptomoeda Coronel sobe 10% e volta a superar US$ 72 mil. O mercado de criptomoedas segue volatil e atrai investidores de varios perfis. Investidores acompanham os desdobramentos com atencao.	crypto
294	Titulo indexado a inflacao passa a pagar o indice de precos mais 11,1% ao ano	Titulo indexado a inflacao passa a pagar o indice de precos mais 11,1% ao ano. O movimento afeta diretamente aplicacoes em taxa basica de juros. Gestores avaliam o impacto sobre a divida publica. Especialistas divergem sobre os impactos de medio prazo.	equities
295	Bradinvest confirmou plano de expansao com investimento de R$ 24 bilhoes	BRADINVEST CONFIRMOU PLANO DE EXPANSAO COM INVESTIMENTO DE R$ 24 BILHOES. O PAPEL DA COMPANHIA FOI DESTAQUE NO MERCADO DE ACOES. INVESTIDORES ACOMPANHAM OS DESDOBRAMENTOS COM ATENCAO.O MOVIMENTO TAMBEM REPERCUTIU NO MERCADO DE COBRE.	equities
296	Dolar fecha em alta de 10% cotado a R$ 4,31	Dolar fecha em alta de 10% cotado a R$ 4,31. O comportamento do dolar foi acompanhado de perto por exportadores e importadores. O fluxo cambial e o cenario externo ditaram o ritmo da sessao. A noticia repercutiu entre gestores de fundos e mesas de operacao.	fx
297	Tesouro do pais passa a remunerar 10,1% ao ano em titulo prefixado	Tesouro do pais passa a remunerar 10,1% ao ano em titulo prefixado. O movimento afeta diretamente aplicacoes em taxa basica de juros.	fixed_income
298	MegaLoja Varejo reportou queda de 1% no lucro do ultimo trimestre	MegaLoja Varejo reportou queda de 1% no lucro do ultimo trimestre. O papel da companhia foi destaque no mercado de acoes. Analistas reforcam a recomendacao sobre as small caps da empresa. Segundo analistas ouvidos pela reportagem, o movimento reflete o cenario macroeconomico atual.	equities
299	Cartel de produtores anuncia corte de producao e pressiona precos do petroleo	Cartel de produtores anuncia corte de producao e pressiona precos do petroleo. O preco da commodity influencia diretamente o setor de agronegocio. Traders acompanham a evolucao de safra no mercado internacional. Investidores acompanham os desdobramentos com atencao.	commodities
300	Certificado de deposito bancario oferece 4% do indice interbancario para captar liquidez	Certificado de deposito bancario oferece 4% do indice interbancario para captar liquidez. O movimento afeta diretamente aplicacoes em curva de juros. Gestores avaliam o impacto sobre a divida publica. O fato relevante foi divulgado apos o fechamento do mercado.	fixed_income
301	Construtora Horizonte teve o rating rebaixado por casa de analise apos resultado abaixo do consenso	CONSTRUTORA HORIZONTE TEVE O RATING REBAIXADO POR CASA DE ANALISE APOS RESULTADO ABAIXO DO CONSENSO. O PAPEL DA COMPANHIA FOI DESTAQUE NO INDICE DE ACOES. ANALISTAS REFORCAM A RECOMENDACAO SOBRE AS OFERTA SUBSEQUENTE DA EMPRESA. SEGUNDO ANALISTAS OUVIDOS PELA REPORTAGEM, O MOVIMENTO REFLETE O CENARIO MACROECONOMICO ATUAL.	equities
302	Bradinvest confirmou plano de expansao com investimento de R$ 12 bilhoes	Bradinvest confirmou plano de expansao com investimento de R$ 12 bilhoes. O papel da companhia foi destaque no indice de acoes. Analistas reforcam a recomendacao sobre as indice de acoes da empresa. Investidores relacionaram o fato ao comportamento de divisas.	equities
303	Comite de politica monetaria mantem a taxa basica de juros em 8% ao ano..	Comite de politica monetaria mantem a taxa basica de juros em 8% ao ano.  O movimento afeta diretamente aplicacoes em credito privado.  Segundo analistas ouvidos pela reportagem, o movimento reflete o cenario macroeconomico atual.	fixed_income
304	Juro futuro recua apos dados de inflacao abaixo do esperado	Juro futuro recua apos dados de inflacao abaixo do esperado. O movimento afeta diretamente aplicacoes em renda fixa. Segundo analistas ouvidos pela reportagem, o movimento reflete o cenario macroeconomico atual.	fixed_income
305	Cartel de produtores anuncia corte de producao e pressiona precos do petroleo	Cartel de produtores anuncia corte de producao e pressiona precos do petroleo. O preco da commodity influencia diretamente o setor de mineracao. O fato relevante foi divulgado apos o fechamento do mercado.	fx
306	Tesouro nacional realiza leilao de titulos prefixados e indexados nesta quinta	Tesouro nacional realiza leilao de titulos prefixados e indexados nesta quinta. O movimento afeta diretamente aplicacoes em renda fixa. Gestores avaliam o impacto sobre a divida publica. A noticia repercutiu entre gestores de fundos e mesas de operacao.	fixed_income
307	Frigorifico Boi Dourado reportou queda de 11,4% no lucro do ultimo trimestre	Frigorifico Boi Dourado reportou queda de 11,4% no lucro do ultimo trimestre. O papel da companhia foi destaque no pregao. Analistas reforcam a recomendacao sobre as oferta inicial de acoes da empresa. O mercado reagiu de forma cautelosa ao longo do pregao.O impacto se estendeu a ativos ligados a acucar.	equities
308	Juro futuro recua apos dados de inflacao abaixo do esperado	Juro futuro recua apos dados de inflacao abaixo do esperado. O movimento afeta diretamente aplicacoes em titulo prefixado. O fato relevante foi divulgado apos o fechamento do mercado.	commodities
309	ImobiliariaVicta aprovou pagamento de dividendos de R$ 43 por acao	ImobiliariaVicta aprovou pagamento de dividendos de R$ 43 por acao.  O papel da companhia foi destaque no indice de acoes.  Analistas reforcam a recomendacao sobre as pregao da empresa.  A volatilidade permaneceu elevada durante toda a sessao.	equities
310	Curva de juros fecha apos sinalizacao de corte pelo banco central..	Curva de juros fecha apos sinalizacao de corte pelo banco central.  O movimento afeta diretamente aplicacoes em juro futuro.  O fato relevante foi divulgado apos o fechamento do mercado.	fx
311	Titulo indexado a inflacao passa a pagar o indice de precos mais 8% ao ano	Titulo indexado a inflacao passa a pagar o indice de precos mais 8% ao ano. O movimento afeta diretamente aplicacoes em juro futuro. Gestores avaliam o impacto sobre a divida publica...	fixed_income
312	Moeda chinesa se desvaloriza apos estimulos do banco central local	Moeda chinesa se desvaloriza apos estimulos do banco central local. O comportamento do fluxo cambial foi acompanhado de perto por exportadores e importadores. O fato relevante foi divulgado apos o fechamento do mercado.	fx
313	Petroleo tipo Omega recua 11,9% apos aumento de estoques no exterior	Petroleo tipo Omega recua 11,9% apos aumento de estoques no exterior. O preco da commodity influencia diretamente o setor de agronegocio. O mercado reagiu de forma cautelosa ao longo do pregao.	commodities
314	Dolar recua 1% e encerra o dia a R$ 5,31 com fluxo estrangeiro	Dolar recua 1% e encerra o dia a R$ 5,31 com fluxo estrangeiro. O comportamento do cotacao foi acompanhado de perto por exportadores e importadores. O fluxo cambial e o cenario externo ditaram o ritmo da sessao. A noticia repercutiu entre gestores de fundos e mesas de operacao.O movimento tambem repercutiu no mercado de titulo indexado.	fx
315	Moeda local se valoriza frente ao dolar apos comunicado do banco central	Moeda local se valoriza frente ao dolar apos comunicado do banco central. O comportamento do moeda britanica foi acompanhado de perto por exportadores e importadores. O impacto se estendeu a ativos ligados a letra de credito.	fx
316	Moeda chinesa se desvaloriza apos estimulos do banco central local	MOEDA CHINESA SE DESVALORIZA APOS ESTIMULOS DO BANCO CENTRAL LOCAL. O COMPORTAMENTO DO DOLAR FOI ACOMPANHADO DE PERTO POR EXPORTADORES E IMPORTADORES. O FLUXO CAMBIAL E O CENARIO EXTERNO DITARAM O RITMO DA SESSAO. A NOTICIA REPERCUTIU ENTRE GESTORES DE FUNDOS E MESAS DE OPERACAO.O MOVIMENTO TAMBEM REPERCUTIU NO MERCADO DE PETROLEO.	fx
317	PagRapido aprovou pagamento de dividendos de R$ 9,8 por acao	PagRapido aprovou pagamento de dividendos de R$ 9,8 por acao.  O papel da companhia foi destaque no mercado de acoes.  Analistas reforcam a recomendacao sobre as acoes da empresa.  Segundo analistas ouvidos pela reportagem, o movimento reflete o cenario macroeconomico atual.	equities
318	Token Etervium avanca 9,1% apos atualizacao da rede	Token Etervium avanca 9,1% apos atualizacao da rede. O mercado de altcoin segue volatil e atrai investidores de varios perfis. A noticia repercutiu entre gestores de fundos e mesas de operacao.O impacto se estendeu a ativos ligados a oleo bruto.	crypto
319	Petroleo tipo Omega recua 9% apos aumento de estoques no exterior	Petroleo tipo Omega recua 9% apos aumento de estoques no exterior. O preco da commodity influencia diretamente o setor de agronegocio. Traders acompanham a evolucao de minerio de ferro no mercado internacional. A volatilidade permaneceu elevada durante toda a sessao.	commodities
320	Construtora Horizonte aprovou pagamento de dividendos de R$ 26,6 por acao	Construtora Horizonte aprovou pagamento de dividendos de R$ 26,6 por acao. O papel da companhia foi destaque no indice de acoes. Segundo analistas ouvidos pela reportagem, o movimento reflete o cenario macroeconomico atual.O impacto se estendeu a ativos ligados a credito privado.	equities
321	Atacado Popular teve o rating rebaixado por casa de analise apos resultado abaixo do consenso	Atacado Popular teve o rating rebaixado por casa de analise apos resultado abaixo do consenso. O papel da companhia foi destaque no pregao. Analistas reforcam a recomendacao sobre as blue chips da empresa. Segundo analistas ouvidos pela reportagem, o movimento reflete o cenario macroeconomico atual.	equities
322	MOEDA LOCAL SE VALORIZA FRENTE AO DOLAR APOS COMUNICADO DO BANCO CENTRAL	Moeda local se valoriza frente ao dolar apos comunicado do banco central. O comportamento do cotacao foi acompanhado de perto por exportadores e importadores. A volatilidade permaneceu elevada durante toda a sessao.	fx
323	Ferrovale reportou queda de 2% no lucro do ultimo trimestre	Ferrovale reportou queda de 2% no lucro do ultimo trimestre. O papel da companhia foi destaque no pregao. O movimento tambem repercutiu no mercado de moeda local.	equities
324	CERTIFICADO DE DEPOSITO BANCARIO OFERECE 2% DO INDICE INTERBANCARIO PARA CAPTAR LIQUIDEZ	Certificado de deposito bancario oferece 2% do indice interbancario para captar liquidez. O movimento afeta diretamente aplicacoes em rendimento. Gestores avaliam o impacto sobre a divida publica. Investidores acompanham os desdobramentos com atencao.	fixed_income
325	Certificado de deposito bancario oferece 8,0% do indice interbancario para captar liquidez	Certificado de deposito bancario oferece 8,0% do indice interbancario para captar liquidez.  O movimento afeta diretamente aplicacoes em debentures.  Gestores avaliam o impacto sobre a divida publica.  A volatilidade permaneceu elevada durante toda a sessao.	fixed_income
326	FUNDO DE RENDA FIXA CAPTA R$ 30,2 BILHOES EM MEIO A JUROS ALTOS	Fundo de renda fixa capta R$ 30,2 bilhoes em meio a juros altos. O movimento afeta diretamente aplicacoes em titulo indexado. Gestores avaliam o impacto sobre a renda fixa. O anuncio veio em linha com as expectativas de parte do mercado.	fx
